ID Number,Date,Activity,Start Time,End Time,Sleep Location,Break Location
0519,1/13/2010,W,16:10,18:30,,
0519,1/13/2010,C,18:30,19:00,,
0519,1/13/2010,P,19:00,22:00,,
0519,1/13/2010,S,22:00,6:00,H,
0519,1/14/2010,C,6:00,6:30,,
0519,1/14/2010,P,6:30,7:00,,
0519,1/14/2010,W,7:00,10:00,,
0519,1/14/2010,I,10:00,14:30,,Off train
0519,1/14/2010,W,14:30,18:30,,
0519,1/14/2010,C,18:30,19:00,,
0519,1/14/2010,P,19:00,22:00,,
0519,1/14/2010,S,22:00,6:00,H,
0519,1/15/2010,P,6:00,6:30,,
0519,1/15/2010,C,6:30,7:00,,
0519,1/15/2010,W,7:00,10:00,,
0519,1/15/2010,I,10:00,14:30,,Off train
0519,1/15/2010,W,14:30,18:30,,
0519,1/15/2010,C,18:30,19:00,,
0519,1/15/2010,P,19:00,22:00,,
0519,1/15/2010,S,22:00,7:00,H,
0519,1/16/2010,P,7:00,15:00,,
0519,1/16/2010,C,15:00,15:15,,
0519,1/16/2010,W,15:15,17:00,,
0519,1/16/2010,B,17:00,17:10,,Off train
0519,1/16/2010,W,17:10,18:00,,
0519,1/16/2010,B,18:00,18:25,,Off train
0519,1/16/2010,W,18:25,20:40,,
0519,1/16/2010,B,20:40,21:00,,Off train
0519,1/16/2010,W,21:00,23:50,,
0519,1/16/2010,C,23:50,0:00,,
0519,1/17/2010,P,0:00,2:00,,
0519,1/17/2010,S,2:00,9:00,H,
0519,1/17/2010,P,9:00,22:00,,
0519,1/17/2010,S,22:00,0:00,N/A,
0521,1/18/2010,S,0:00,10:30,H,
0521,1/18/2010,P,10:30,14:50,,
0521,1/18/2010,C,14:50,15:34,,
0521,1/18/2010,W,15:34,23:10,,
0521,1/18/2010,B,23:10,0:40,,Off train
0521,1/19/2010,W,0:40,2:30,,
0521,1/19/2010,C,2:30,2:45,,
0521,1/19/2010,P,2:45,3:30,,
0521,1/19/2010,S,3:30,11:45,H,
0521,1/19/2010,P,11:45,15:00,,
0521,1/19/2010,C,15:00,15:34,,
0521,1/19/2010,W,15:34,23:10,,
0521,1/19/2010,B,23:10,0:40,,Off train
0521,1/20/2010,W,0:40,2:30,,
0521,1/20/2010,C,2:30,3:00,,
0521,1/20/2010,P,3:00,3:30,,
0521,1/20/2010,S,3:30,10:30,H,
0521,1/20/2010,P,10:30,15:00,,
0521,1/20/2010,C,15:00,15:34,,
0521,1/20/2010,W,15:34,23:10,,
0521,1/20/2010,B,23:10,0:15,,Off train
0521,1/21/2010,P,0:15,2:30,,
0521,1/21/2010,C,2:30,2:45,,
0521,1/21/2010,P,2:45,3:15,,
0521,1/21/2010,S,3:15,10:15,H,
0521,1/21/2010,P,10:15,15:00,,
0521,1/21/2010,C,15:00,15:20,,
0521,1/21/2010,W,15:20,23:15,,
0521,1/21/2010,B,23:15,0:40,,Off train
0521,1/22/2010,W,0:40,1:20,,
0521,1/22/2010,C,2:30,3:00,,
0521,1/22/2010,P,3:00,4:20,,
0521,1/22/2010,S,4:20,11:25,H,
0521,1/22/2010,P,11:25,2:30,,
0521,1/22/2010,L,1:20,2:30,,
0521,1/23/2010,S,2:30,12:30,H,
0521,1/23/2010,P,12:30,1:35,,
0521,1/24/2010,S,1:35,9:45,H,
0521,1/24/2010,P,9:45,22:45,,
0521,1/24/2010,S,22:45,10:25,H,
0521,1/25/2010,P,10:25,15:00,,
0521,1/25/2010,C,15:00,15:34,,
0521,1/25/2010,W,15:34,23:15,,
0521,1/25/2010,B,23:15,0:40,,Off train
0521,1/26/2010,W,0:40,2:00,,
0521,1/26/2010,C,2:30,2:45,,
0521,1/26/2010,P,2:45,3:15,,
0521,1/26/2010,S,3:15,10:15,H,
0521,1/26/2010,P,10:15,15:00,,
0521,1/26/2010,C,15:00,15:34,,
0521,1/26/2010,W,15:34,23:15,,
0521,1/26/2010,B,23:15,0:40,,Off train
0521,1/27/2010,W,0:40,2:30,,
0521,1/27/2010,C,2:30,2:45,,
0521,1/27/2010,P,2:45,3:15,,
0521,1/27/2010,S,3:15,9:00,H,
0521,1/27/2010,P,9:00,15:10,,
0521,1/27/2010,C,15:10,15:34,,
0521,1/27/2010,W,15:34,23:10,,
0521,1/27/2010,B,23:10,0:40,,Off train
0521,1/26/2010,L,2:00,2:30,,
0521,1/28/2010,W,0:40,1:45,,
0521,1/28/2010,L,1:45,2:30,,
0521,1/28/2010,C,2:30,3:00,,
0521,1/28/2010,P,3:00,3:30,,
0521,1/28/2010,S,3:30,10:30,H,
0521,1/28/2010,P,10:30,13:45,,
0521,1/28/2010,S,13:45,14:45,H,
0521,1/28/2010,P,14:45,15:10,,
0521,1/28/2010,C,15:10,15:34,,
0521,1/28/2010,W,15:34,23:10,,
0521,1/28/2010,B,23:10,0:40,,Off train
0521,1/29/2010,W,0:40,2:00,,
0521,1/29/2010,L,2:00,2:30,,
0521,1/29/2010,C,2:30,2:45,,
0521,1/29/2010,P,2:45,3:15,,
0521,1/29/2010,S,3:15,11:15,H,
0521,1/29/2010,P,11:15,15:35,,
0521,1/29/2010,C,15:35,15:50,,
0521,1/29/2010,W,15:50,23:30,,
0521,1/29/2010,B,23:30,0:40,,Off train
0521,1/30/2010,S,0:40,1:45,,
0521,1/30/2010,L,1:45,2:30,,
0521,1/30/2010,C,2:30,3:00,,
0521,1/30/2010,P,3:00,5:10,,
0521,1/30/2010,S,5:10,12:15,H,
0521,1/30/2010,P,12:15,2:10,,
0521,1/31/2010,S,2:10,10:30,H,
0521,1/31/2010,P,10:30,0:00,,
0531,1/4/2010,P,0:00,2:00,,
0531,1/4/2010,S,2:00,5:00,H,
0531,1/4/2010,P,5:00,6:00,,
0531,1/4/2010,S,6:00,11:00,H,
0531,1/4/2010,P,11:00,13:00,,
0531,1/4/2010,C,13:00,13:15,,
0531,1/4/2010,W,13:15,23:00,,
0531,1/4/2010,C,23:00,23:15,,
0531,1/4/2010,P,23:15,2:00,,
0531,1/5/2010,S,2:00,5:00,H,
0531,1/5/2010,P,5:00,6:00,,
0531,1/5/2010,S,6:00,10:00,H,
0531,1/5/2010,P,10:00,15:00,,
0531,1/5/2010,C,15:00,15:15,,
0531,1/5/2010,W,15:15,0:00,,
0531,1/6/2010,C,0:00,0:15,,
0531,1/6/2010,P,0:15,3:00,,
0531,1/6/2010,S,3:00,5:00,,
0531,1/6/2010,P,5:00,6:00,,
0531,1/6/2010,S,6:00,11:00,,
0531,1/6/2010,P,11:00,15:00,,
0531,1/6/2010,C,15:00,15:15,,
0531,1/6/2010,W,15:15,0:00,,
0531,1/7/2010,C,0:00,0:15,,
0531,1/7/2010,P,0:15,3:00,,
0531,1/7/2010,S,3:00,5:00,H,
0531,1/7/2010,P,5:00,6:00,,
0531,1/7/2010,S,6:00,10:00,H,
0531,1/7/2010,P,10:00,2:00,,
0531,1/8/2010,S,2:00,5:00,,
0531,1/8/2010,P,5:00,6:00,,
0531,1/8/2010,S,6:00,11:00,,
0531,1/8/2010,P,11:00,2:00,,
0531,1/9/2010,S,2:00,5:00,,
0531,1/9/2010,P,5:00,6:00,,
0531,1/9/2010,S,6:00,11:00,,
0531,1/9/2010,P,11:00,14:00,,
0531,1/9/2010,C,14:00,14:45,,
0531,1/9/2010,W,14:45,0:30,,
0531,1/10/2010,C,0:30,1:15,,
0531,1/10/2010,P,1:15,3:00,,
0531,1/10/2010,S,3:00,5:00,,
0531,1/10/2010,P,5:00,6:00,,
0531,1/10/2010,S,6:00,10:30,,
0531,1/10/2010,P,10:30,14:00,,
0531,1/10/2010,C,14:00,14:45,,
0531,1/10/2010,P,14:45,0:30,,
0531,1/11/2010,C,0:30,1:15,,
0531,1/11/2010,P,1:15,3:00,,
0531,1/11/2010,S,3:00,5:00,,
0531,1/11/2010,P,5:00,6:00,,
0531,1/11/2010,S,6:00,10:00,,
0531,1/11/2010,P,10:00,12:00,,
0531,1/11/2010,C,12:00,12:30,,
0531,1/11/2010,W,12:30,23:30,,
0531,1/11/2010,C,23:30,0:00,,
0531,1/12/2010,P,0:00,2:00,,
0531,1/12/2010,S,2:00,5:00,,
0531,1/12/2010,P,5:00,6:00,,
0531,1/12/2010,S,6:00,11:00,,
0531,1/12/2010,P,11:00,15:00,,
0531,1/12/2010,C,15:00,15:15,,
0531,1/12/2010,W,15:15,0:00,,
0531,1/13/2010,C,0:00,0:15,,
0531,1/13/2010,P,0:15,1:00,,
0531,1/13/2010,S,1:00,5:00,,
0531,1/13/2010,P,5:00,6:00,,
0531,1/13/2010,S,6:00,10:00,,
0531,1/13/2010,P,10:00,15:00,,
0531,1/13/2010,C,15:00,15:15,,
0531,1/13/2010,W,15:15,0:00,,
0531,1/14/2010,P,0:00,4:00,,
0531,1/14/2010,S,4:00,5:00,,
0531,1/14/2010,P,5:00,6:00,,
0531,1/14/2010,S,6:00,11:00,,
0531,1/14/2010,P,11:00,0:00,,
0531,1/15/2010,S,0:00,10:15,N/A,
0531,1/15/2010,P,10:15,0:00,,
0531,1/16/2010,S,0:00,5:00,,
0531,1/16/2010,P,5:00,6:00,,
0531,1/16/2010,S,6:00,10:00,,
0531,1/16/2010,P,10:00,14:30,,
0531,1/16/2010,C,14:30,15:00,,
0531,1/16/2010,W,15:00,0:30,,
0531,1/17/2010,C,0:30,1:00,,
0531,1/17/2010,P,1:00,2:00,,
0531,1/17/2010,S,2:00,8:00,,
0531,1/17/2010,P,8:00,14:30,,
0531,1/17/2010,C,14:30,15:00,,
0531,1/17/2010,W,15:00,0:00,,
0535,1/20/2010,S,0:00,5:20,H,
0535,1/20/2010,P,5:20,6:00,,
0535,1/20/2010,C,6:00,8:00,,
0535,1/20/2010,W,8:00,12:00,,
0535,1/20/2010,S,12:00,12:30,A,
0535,1/20/2010,W,12:30,16:30,,
0535,1/20/2010,C,16:30,18:30,,
0535,1/20/2010,P,18:30,22:30,,
0535,1/20/2010,S,22:30,5:20,H,
0535,1/21/2010,P,5:20,6:00,,
0535,1/21/2010,C,6:00,8:00,,
0535,1/21/2010,W,8:00,12:00,,
0535,1/21/2010,S,12:00,12:30,A,
0535,1/21/2010,W,12:30,18:20,,
0535,1/21/2010,C,18:20,20:10,,
0535,1/21/2010,P,20:10,23:00,,
0535,1/21/2010,S,23:00,5:20,H,
0535,1/22/2010,P,5:20,6:00,,
0535,1/22/2010,C,6:00,8:00,,
0535,1/22/2010,W,8:00,12:00,,
0535,1/22/2010,S,12:00,12:45,A,
0535,1/22/2010,W,12:45,19:00,,
0535,1/22/2010,C,19:00,22:00,,
0535,1/22/2010,P,22:00,23:15,,
0535,1/22/2010,S,23:15,5:20,H,
0535,1/23/2010,P,5:20,6:00,,
0535,1/23/2010,C,6:00,8:00,,
0535,1/23/2010,W,8:00,19:00,,
0535,1/23/2010,C,19:00,20:40,,
0535,1/23/2010,P,20:40,23:15,,
0535,1/23/2010,S,23:15,5:20,H,
0535,1/24/2010,P,5:20,6:00,,
0535,1/24/2010,C,6:00,8:00,,
0535,1/24/2010,W,8:00,11:25,,
0535,1/24/2010,S,11:25,12:15,A,
0535,1/24/2010,W,12:15,18:30,,
0535,1/24/2010,C,18:30,20:20,,
0535,1/24/2010,P,20:20,23:30,,
0535,1/24/2010,S,23:30,6:30,H,
0535,1/25/2010,P,6:30,23:30,,
0535,1/25/2010,S,23:30,6:45,H,
0535,1/26/2010,P,6:45,15:40,,
0535,1/26/2010,S,15:40,17:00,H,
0535,1/26/2010,P,17:00,22:40,,
0535,1/26/2010,S,22:40,5:20,H,
0535,1/27/2010,P,5:20,6:00,,
0535,1/27/2010,C,6:00,8:00,,
0535,1/27/2010,W,8:00,11:45,,
0535,1/27/2010,S,11:45,12:45,A,
0535,1/27/2010,W,12:45,16:35,,
0535,1/27/2010,C,16:35,18:30,,
0535,1/27/2010,P,18:30,23:30,,
0535,1/27/2010,S,23:30,5:20,H,
0535,1/28/2010,P,5:20,6:05,,
0535,1/28/2010,C,6:05,8:00,,
0535,1/28/2010,W,8:00,11:45,,
0535,1/28/2010,S,11:45,12:45,A,
0535,1/28/2010,W,12:45,18:30,,
0535,1/28/2010,C,18:30,20:00,,
0535,1/28/2010,P,20:00,23:30,,
0535,1/28/2010,S,23:30,5:20,H,
0535,1/29/2010,P,5:20,6:00,,
0535,1/29/2010,C,6:00,8:00,,
0535,1/29/2010,W,8:00,12:00,,
0535,1/29/2010,S,12:00,13:00,A,
0535,1/29/2010,W,13:00,19:00,,
0535,1/29/2010,C,19:00,20:40,,
0535,1/29/2010,P,20:40,23:00,,
0535,1/29/2010,S,23:00,5:20,H,
0535,1/30/2010,P,5:20,6:00,,
0535,1/30/2010,C,6:00,8:00,,
0535,1/30/2010,W,8:00,12:00,,
0535,1/30/2010,S,12:00,13:00,A,
0535,1/30/2010,W,13:00,19:00,,
0535,1/30/2010,C,19:00,20:40,,
0535,1/30/2010,P,20:40,0:40,,
0535,1/31/2010,S,0:40,5:20,H,
0535,1/31/2010,P,5:20,6:00,,
0535,1/31/2010,C,6:00,8:00,,
0535,1/31/2010,W,8:00,12:40,,
0535,1/31/2010,S,12:40,13:30,A,
0535,1/31/2010,W,13:30,18:00,,
0535,1/31/2010,C,18:00,20:00,,
0535,1/31/2010,P,20:00,22:30,,
0535,1/31/2010,S,22:30,7:00,H,
0535,2/1/2010,P,7:00,23:30,,
0535,2/1/2010,S,23:30,7:00,H,
0535,2/2/2010,P,7:00,14:00,,
0535,2/2/2010,S,14:00,15:30,H,
0535,2/2/2010,P,15:30,22:20,,
0535,2/2/2010,S,22:20,0:00,H,
0551,1/6/2010,S,0:00,5:15,H,
0551,1/6/2010,C,5:15,6:30,,
0551,1/6/2010,W,6:30,11:00,,
0551,1/6/2010,I,11:00,15:45,,Off train
0551,1/6/2010,S,13:00,14:30,A,
0551,1/6/2010,W,15:45,18:38,,
0551,1/6/2010,C,18:38,19:30,,
0551,1/6/2010,P,19:30,23:45,,
0551,1/6/2010,S,23:45,5:00,H,
0551,1/7/2010,P,5:00,5:30,,
0551,1/7/2010,C,5:30,6:30,,
0551,1/7/2010,W,6:30,10:30,,
0551,1/7/2010,I,10:30,15:45,,Off train
0551,1/7/2010,W,15:45,18:30,,
0551,1/7/2010,C,18:30,19:30,,
0551,1/7/2010,P,19:30,23:00,,
0551,1/7/2010,S,23:00,4:30,H,
0551,1/8/2010,P,4:30,5:30,,
0551,1/8/2010,C,5:30,6:30,,
0551,1/8/2010,W,6:30,10:30,,
0551,1/8/2010,I,10:30,15:30,,Off train
0551,1/8/2010,S,11:00,13:00,A,
0551,1/8/2010,W,15:30,18:30,,
0551,1/8/2010,C,18:30,19:30,,
0551,1/8/2010,P,19:30,23:30,,
0551,1/8/2010,S,23:30,6:00,H,
0551,1/9/2010,P,6:00,6:30,,
0551,1/9/2010,C,6:30,7:54,,
0551,1/9/2010,W,7:54,16:30,,
0551,1/9/2010,C,16:30,17:30,,
0551,1/9/2010,P,17:30,0:30,,
0551,1/10/2010,S,0:30,6:45,H,
0551,1/10/2010,P,6:45,23:30,,
0551,1/10/2010,S,23:30,5:00,H,
0551,1/11/2010,P,5:00,5:50,,
0551,1/11/2010,C,5:50,6:42,,
0551,1/11/2010,W,6:42,10:00,,
0551,1/11/2010,S,10:00,11:00,A,
0551,1/11/2010,W,11:00,16:45,,
0551,1/11/2010,C,16:45,17:15,,
0551,1/11/2010,P,17:15,23:30,,
0551,1/11/2010,S,23:30,5:30,H,
0551,1/12/2010,P,5:30,6:30,,
0551,1/12/2010,C,6:30,7:00,,
0551,1/12/2010,W,7:00,11:30,,
0551,1/12/2010,I,11:30,16:45,,Off train
0551,1/12/2010,S,13:30,14:30,H,
0551,1/12/2010,W,16:45,19:30,,
0551,1/12/2010,C,19:30,20:00,,
0551,1/12/2010,P,20:00,23:30,,
0551,1/12/2010,S,23:30,6:15,H,
0551,1/13/2010,P,6:15,7:00,,
0551,1/13/2010,C,7:00,7:52,,
0551,1/13/2010,W,7:52,16:30,,
0551,1/13/2010,C,16:30,17:45,,
0551,1/13/2010,P,17:45,0:30,,
0551,1/14/2010,S,0:30,5:45,H,
0551,1/14/2010,P,5:45,6:00,,
0551,1/14/2010,C,6:00,6:20,,
0551,1/14/2010,W,6:20,8:30,,
0551,1/14/2010,I,8:30,16:00,,Off train
0551,1/14/2010,S,9:00,11:30,A,
0551,1/14/2010,W,16:00,19:09,,
0551,1/14/2010,C,19:09,19:35,,
0551,1/14/2010,P,19:35,22:45,,
0551,1/14/2010,S,22:45,5:00,H,
0551,1/15/2010,P,5:00,5:30,,
0551,1/15/2010,C,5:30,7:15,,
0551,1/15/2010,W,7:15,11:30,,
0551,1/15/2010,S,11:30,12:45,A,
0551,1/15/2010,W,12:45,16:28,,
0551,1/15/2010,C,16:28,18:16,,
0551,1/15/2010,P,18:16,23:15,,
0551,1/15/2010,S,23:15,6:30,H,
0551,1/16/2010,P,6:30,23:30,,
0551,1/16/2010,S,23:30,8:45,H,
0551,1/17/2010,P,8:45,23:15,,
0551,1/17/2010,S,23:15,4:30,H,
0551,1/18/2010,C,4:30,5:15,,
0551,1/18/2010,W,5:15,8:15,,
0551,1/18/2010,I,8:15,13:45,,Off train
0551,1/18/2010,S,9:15,11:00,A,
0551,1/18/2010,W,13:45,17:15,,
0551,1/18/2010,C,17:15,18:00,,
0551,1/18/2010,P,18:00,23:15,,
0551,1/18/2010,S,23:15,5:15,H,
0551,1/19/2010,P,5:15,6:00,,
0551,1/19/2010,C,6:00,7:15,,
0551,1/19/2010,W,7:15,9:45,,
0551,1/19/2010,I,9:45,15:30,,Off train
0551,1/19/2010,S,10:30,12:30,A,
0551,1/19/2010,W,15:30,19:50,,
0551,1/19/2010,C,19:50,21:00,,
0551,1/19/2010,P,21:00,22:30,,
0551,1/19/2010,S,22:30,0:00,H,
0598,1/4/2010,P,4:40,5:10,,
0598,1/4/2010,C,5:10,6:09,,
0598,1/4/2010,W,6:09,15:04,,
0598,1/4/2010,C,15:04,15:40,,
0598,1/4/2010,P,15:40,22:00,,
0598,1/4/2010,S,22:00,4:30,H,
0598,1/5/2010,P,4:30,5:10,,
0598,1/5/2010,C,5:10,6:09,,
0598,1/5/2010,W,6:09,15:04,,
0598,1/5/2010,C,15:04,15:39,,
0598,1/5/2010,P,15:39,21:30,,
0598,1/5/2010,S,21:30,4:40,H,
0598,1/6/2010,P,4:40,5:15,,
0598,1/6/2010,C,5:15,6:09,,
0598,1/6/2010,W,6:09,15:04,,
0598,1/6/2010,C,15:04,15:42,,
0598,1/6/2010,P,15:42,23:00,,
0598,1/6/2010,S,23:00,4:40,H,
0598,1/7/2010,P,4:40,5:20,,
0598,1/7/2010,C,5:20,6:09,,
0598,1/7/2010,W,6:09,15:04,,
0598,1/7/2010,C,15:04,15:42,,
0598,1/7/2010,P,15:42,21:15,,
0598,1/7/2010,S,21:15,4:40,H,
0598,1/8/2010,P,4:40,5:15,,
0598,1/8/2010,C,5:15,6:09,,
0598,1/8/2010,W,6:09,15:04,,
0598,1/8/2010,C,15:04,15:38,,
0598,1/8/2010,P,15:38,23:30,,
0598,1/8/2010,S,23:30,7:30,H,
0598,1/9/2010,P,7:30,23:45,,
0598,1/9/2010,S,23:45,8:00,H,
0598,1/10/2010,P,8:00,21:30,,
0598,1/10/2010,S,21:30,4:40,H,
0598,1/11/2010,P,4:40,5:15,,
0598,1/11/2010,C,5:15,6:09,,
0598,1/11/2010,W,6:09,15:04,,
0598,1/11/2010,C,15:04,15:42,,
0598,1/11/2010,P,15:42,22:15,,
0598,1/11/2010,S,22:15,4:20,H,
0598,1/12/2010,P,4:20,5:15,,
0598,1/12/2010,C,5:15,6:09,,
0598,1/12/2010,W,6:09,15:04,,
0598,1/12/2010,C,15:04,15:39,,
0598,1/12/2010,P,15:39,21:30,,
0598,1/12/2010,S,21:30,4:35,H,
0598,1/13/2010,P,4:35,5:15,,
0598,1/13/2010,C,5:15,6:09,,
0598,1/13/2010,W,6:09,15:04,,
0598,1/13/2010,C,15:04,15:40,,
0598,1/13/2010,P,15:40,21:15,,
0598,1/13/2010,S,21:15,4:40,H,
0598,1/14/2010,P,4:40,5:25,,
0598,1/14/2010,C,5:25,6:09,,
0598,1/14/2010,W,6:09,15:04,,
0598,1/14/2010,C,15:04,15:45,,
0598,1/14/2010,P,15:45,22:00,,
0598,1/14/2010,S,22:00,4:40,H,
0598,1/15/2010,P,4:40,5:15,,
0598,1/15/2010,C,5:15,6:09,,
0598,1/15/2010,W,6:09,15:04,,
0598,1/15/2010,C,15:04,15:38,,
0598,1/15/2010,P,15:38,22:15,,
0598,1/15/2010,S,22:15,8:30,H,
0598,1/16/2010,P,8:30,23:30,,
0598,1/16/2010,S,23:30,7:30,H,
0598,1/17/2010,P,7:30,22:00,,
0598,1/17/2010,S,22:00,0:00,H,
0563,1/11/2010,S,0:00,4:15,H,
0563,1/11/2010,P,4:15,5:38,,
0563,1/11/2010,C,5:38,5:48,,
0563,1/11/2010,W,5:48,10:23,,
0563,1/11/2010,I,10:23,14:45,,Off train
0563,1/11/2010,S,11:00,13:45,A,
0563,1/11/2010,W,14:45,19:31,,
0563,1/11/2010,C,19:31,19:41,,
0563,1/11/2010,P,19:41,22:20,,
0563,1/11/2010,S,22:20,4:20,H,
0563,1/12/2010,P,4:20,5:40,,
0563,1/12/2010,C,5:40,6:00,,
0563,1/12/2010,W,6:00,10:30,,
0563,1/12/2010,I,10:30,14:45,,Off train
0563,1/12/2010,S,11:30,13:45,A,
0563,1/12/2010,W,14:45,19:37,,
0563,1/12/2010,C,19:37,19:47,,
0563,1/12/2010,P,19:47,22:30,,
0563,1/12/2010,S,22:30,4:20,H,
0563,1/13/2010,P,4:20,5:35,,
0563,1/13/2010,C,5:35,5:45,,
0563,1/13/2010,W,5:45,10:23,,
0563,1/13/2010,I,10:23,14:45,,Off train
0563,1/13/2010,S,11:00,13:45,A,
0563,1/13/2010,W,14:45,19:31,,
0563,1/13/2010,C,19:31,19:41,,
0563,1/13/2010,P,19:41,22:20,,
0563,1/13/2010,S,22:20,4:20,H,
0563,1/14/2010,P,4:20,5:35,,
0563,1/14/2010,C,5:35,5:48,,
0563,1/14/2010,W,5:48,10:23,,
0563,1/14/2010,I,10:23,14:45,,Off train
0563,1/14/2010,S,11:00,13:45,A,
0563,1/14/2010,W,14:45,19:31,,
0563,1/14/2010,C,19:31,19:41,,
0563,1/14/2010,P,19:41,22:30,,
0563,1/14/2010,S,22:30,4:20,H,
0563,1/15/2010,P,4:20,5:35,,
0563,1/15/2010,C,5:35,5:45,,
0563,1/15/2010,W,5:45,10:30,,
0563,1/15/2010,I,10:30,14:45,,Off train
0563,1/15/2010,S,10:45,13:45,A,
0563,1/15/2010,W,14:45,19:37,,
0563,1/15/2010,C,19:37,19:47,,
0563,1/15/2010,P,19:47,23:00,,
0563,1/15/2010,S,23:00,6:00,H,
0563,1/16/2010,P,6:00,22:00,,
0563,1/16/2010,S,22:00,7:30,H,
0563,1/17/2010,P,7:30,21:30,,
0563,1/17/2010,S,21:30,4:20,H,
0563,1/18/2010,P,4:20,5:30,,
0563,1/18/2010,C,5:30,5:48,,
0563,1/18/2010,W,5:48,10:23,,
0563,1/18/2010,I,10:23,14:45,,Off train
0563,1/18/2010,S,10:45,13:35,A,
0563,1/18/2010,W,14:45,19:30,,
0563,1/18/2010,C,19:30,19:40,,
0563,1/18/2010,P,19:40,22:15,,
0563,1/18/2010,S,22:15,4:20,H,
0563,1/19/2010,P,4:20,5:35,,
0563,1/19/2010,C,5:35,5:45,,
0563,1/19/2010,W,5:45,10:23,,
0563,1/19/2010,I,10:23,14:45,,Off train
0563,1/19/2010,S,11:00,13:30,A,
0563,1/19/2010,W,14:45,19:49,,
0563,1/19/2010,C,19:49,20:00,,
0563,1/19/2010,W,20:00,22:15,,
0563,1/19/2010,S,22:15,4:20,H,
0563,1/20/2010,P,4:20,5:35,,
0563,1/20/2010,C,5:35,5:52,,
0563,1/20/2010,W,5:52,10:23,,
0563,1/20/2010,I,10:23,14:45,,Off train
0563,1/20/2010,S,11:30,13:30,A,
0563,1/20/2010,W,14:45,19:31,,
0563,1/20/2010,C,19:31,19:41,,
0563,1/20/2010,P,19:41,22:10,,
0563,1/20/2010,S,22:10,4:20,H,
0563,1/21/2010,P,4:20,5:35,,
0563,1/21/2010,C,5:35,5:48,,
0563,1/21/2010,W,5:48,10:23,,
0563,1/21/2010,I,10:23,14:45,,Off train
0563,1/21/2010,S,10:40,13:40,A,
0563,1/21/2010,W,14:45,19:36,,
0563,1/21/2010,C,19:36,19:46,,
0563,1/21/2010,P,19:46,22:20,,
0563,1/21/2010,S,22:20,4:20,H,
0563,1/22/2010,P,4:20,5:35,,
0563,1/22/2010,C,5:35,5:48,,
0563,1/22/2010,W,5:48,10:23,,
0563,1/22/2010,I,10:23,14:45,,Off train
0563,1/22/2010,S,11:00,13:30,A,
0563,1/22/2010,W,14:45,19:27,,
0563,1/22/2010,C,19:27,19:37,,
0563,1/22/2010,P,19:37,22:15,,
0563,1/22/2010,S,22:15,6:00,H,
0563,1/23/2010,P,6:00,23:10,,
0563,1/23/2010,S,23:10,7:00,A,
0563,1/24/2010,P,7:00,21:30,,
0563,1/24/2010,S,21:30,0:00,H,
0610,1/12/2010,S,0:00,6:15,,
0610,1/12/2010,P,6:15,14:45,,
0610,1/12/2010,C,14:45,15:30,,
0610,1/12/2010,W,15:30,20:00,,
0610,1/12/2010,B,20:00,22:00,,Off train
0610,1/12/2010,W,22:00,0:03,,
0610,1/13/2010,C,0:03,1:00,,
0610,1/13/2010,P,1:00,1:30,,
0610,1/13/2010,S,1:30,8:00,H,
0610,1/13/2010,P,8:00,11:15,,
0610,1/13/2010,C,11:15,11:45,,
0610,1/13/2010,W,11:45,18:30,,
0610,1/13/2010,C,18:30,19:00,,
0610,1/13/2010,P,19:00,23:00,,
0610,1/13/2010,S,23:00,6:15,H,
0610,1/14/2010,P,6:15,11:15,,
0610,1/14/2010,C,11:15,11:45,,
0610,1/14/2010,W,11:45,18:30,,
0610,1/14/2010,C,18:30,19:00,,
0610,1/14/2010,P,19:00,23:00,,
0610,1/14/2010,S,23:00,6:15,H,
0610,1/15/2010,P,6:15,11:15,,
0610,1/15/2010,C,11:15,11:45,,
0610,1/15/2010,W,11:45,18:30,,
0610,1/15/2010,C,18:30,19:00,,
0610,1/15/2010,P,19:00,22:00,,
0610,1/15/2010,S,22:00,6:15,H,
0610,1/16/2010,P,6:15,14:30,,
0610,1/16/2010,C,14:30,15:00,,
0610,1/16/2010,W,15:00,17:00,,
0610,1/16/2010,B,17:00,19:00,,Off train
0610,1/16/2010,W,19:00,22:40,,
0610,1/16/2010,L,22:40,0:48,,
0610,1/17/2010,C,0:48,1:15,,
0610,1/17/2010,P,1:15,2:00,,
0610,1/17/2010,S,2:00,9:00,H,
0610,1/17/2010,P,9:00,14:30,,
0610,1/17/2010,C,14:30,15:00,,
0610,1/17/2010,W,15:00,17:00,,
0610,1/17/2010,B,17:00,19:00,,Off train
0610,1/17/2010,W,19:00,22:40,,
0610,1/17/2010,L,22:40,0:48,,
0610,1/18/2010,C,0:48,1:15,,
0610,1/18/2010,P,1:15,2:00,,
0610,1/18/2010,S,2:00,8:30,H,
0610,1/18/2010,P,8:30,0:00,,
0610,1/19/2010,S,0:00,6:15,H,
0610,1/19/2010,P,6:15,21:00,,
0610,1/19/2010,S,21:00,5:15,H,
0610,1/20/2010,P,5:15,6:30,,
0610,1/20/2010,C,6:30,7:30,,
0610,1/20/2010,P,7:30,8:00,,
0610,1/20/2010,W,8:00,11:30,,
0610,1/20/2010,B,11:30,13:00,,Off train
0610,1/20/2010,W,13:00,16:00,,
0610,1/20/2010,L,16:00,17:00,,
0610,1/20/2010,C,17:00,18:00,,
0610,1/20/2010,P,18:00,0:00,,
